MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
01/02/2023,Eastern Switzerland,Romania,417
01/02/2023,Eastern Switzerland,Russia,320
01/02/2023,Eastern Switzerland,Slovakia,111
01/02/2023,Eastern Switzerland,Slovenia,140
01/02/2023,Eastern Switzerland,Czechia,620
01/02/2023,Eastern Switzerland,Ukraine,373
01/02/2023,Eastern Switzerland,Serbia,89
01/02/2023,Zurich Region,Switzerland,146245
01/02/2023,Zurich Region,Baltic States,0
01/02/2023,Zurich Region,Germany,48733
01/02/2023,Zurich Region,France,11321
01/02/2023,Zurich Region,Italy,10704
01/02/2023,Zurich Region,Austria,6952
01/02/2023,Zurich Region,United Kingdom,21237
01/02/2023,Zurich Region,Irland,2068
01/02/2023,Zurich Region,Netherlands,5198
01/02/2023,Zurich Region,Belgium,2784
01/02/2023,Zurich Region,Luxembourg,1143
01/02/2023,Zurich Region,Denmark,1626
01/02/2023,Zurich Region,Sweden,2268
01/02/2023,Zurich Region,Norway,1149
01/02/2023,Zurich Region,Finland,1150
01/02/2023,Zurich Region,Spain,6585
01/02/2023,Zurich Region,Portugal,3058
01/02/2023,Zurich Region,Greece,2015
01/02/2023,Zurich Region,Turkey,2269
01/02/2023,Zurich Region,Other European countries,1535
01/02/2023,Zurich Region,Liechtenstein,308
01/02/2023,Zurich Region,Iceland,244
01/02/2023,Zurich Region,Poland,3312
01/02/2023,Zurich Region,Hungary,1159
01/02/2023,Zurich Region,Belarus,133
01/02/2023,Zurich Region,Bulgaria,881
01/02/2023,Zurich Region,Malta,294
01/02/2023,Zurich Region,Cyprus,555
01/02/2023,Zurich Region,Chile,467
01/02/2023,Zurich Region,United States,30724
01/02/2023,Zurich Region,Canada,3072
01/02/2023,Zurich Region,Mexico,2232
01/02/2023,Zurich Region,Brazil,5379
01/02/2023,Zurich Region,Argentina,878
01/02/2023,Zurich Region,"Central America, Caribbean",0
01/02/2023,Zurich Region,Other South American countries,1065
01/02/2023,Zurich Region,Other Central American countries,880
01/02/2023,Zurich Region,Egypt,703
01/02/2023,Zurich Region,Other North African countries,376
01/02/2023,Zurich Region,South Africa,632
01/02/2023,Zurich Region,Other African countries,715
01/02/2023,Zurich Region,Bahrain,80
01/02/2023,Zurich Region,Israel,2602
01/02/2023,Zurich Region,India,6852
01/02/2023,Zurich Region,Japan,2152
01/02/2023,Zurich Region,Other South-East Asian countries,1880
01/02/2023,Zurich Region,Qatar,1378
01/02/2023,Zurich Region,Kuwait,286
01/02/2023,Zurich Region,Australia,3468
01/02/2023,Zurich Region,"Australia, New Zealand, Oceania",0
01/02/2023,Zurich Region,China,2728
01/02/2023,Zurich Region,Gulf States,0
01/02/2023,Zurich Region,Hong Kong,755
01/02/2023,Zurich Region,Indonesia,2554
01/02/2023,Zurich Region,South Korea,1441
01/02/2023,Zurich Region,Malaysia,3448
01/02/2023,Zurich Region,Philippines,852
01/02/2023,Zurich Region,"New Zealand, Oceania",397
01/02/2023,Zurich Region,Singapore,2828
01/02/2023,Zurich Region,Oman,465
01/02/2023,Zurich Region,Taiwan (Chinese Taipei),689
01/02/2023,Zurich Region,Thailand,1887
01/02/2023,Zurich Region,Other West Asian countries,1240
01/02/2023,Zurich Region,Estonia,235
01/02/2023,Zurich Region,Latvia,1330
01/02/2023,Zurich Region,Lithuania,501
01/02/2023,Zurich Region,Saudi Arabia,983
01/02/2023,Zurich Region,United Arab Emirates,4088
01/02/2023,Zurich Region,Serbia and Montenegro,0
01/02/2023,Zurich Region,Croatia,652
01/02/2023,Zurich Region,Romania,2157
01/02/2023,Zurich Region,Russia,1844
01/02/2023,Zurich Region,Slovakia,994
01/02/2023,Zurich Region,Slovenia,462
01/02/2023,Zurich Region,Czechia,1446
01/02/2023,Zurich Region,Ukraine,1534
01/02/2023,Zurich Region,Serbia,854
01/02/2023,Lucerne / Lake Lucerne,Switzerland,161000
01/02/2023,Lucerne / Lake Lucerne,Baltic States,0
01/02/2023,Lucerne / Lake Lucerne,Germany,23550
01/02/2023,Lucerne / Lake Lucerne,France,4519
01/02/2023,Lucerne / Lake Lucerne,Italy,3168
01/02/2023,Lucerne / Lake Lucerne,Austria,2019
01/02/2023,Lucerne / Lake Lucerne,United Kingdom,9020
01/02/2023,Lucerne / Lake Lucerne,Irland,611
01/02/2023,Lucerne / Lake Lucerne,Netherlands,3810
01/02/2023,Lucerne / Lake Lucerne,Belgium,2705
01/02/2023,Lucerne / Lake Lucerne,Luxembourg,1373
01/02/2023,Lucerne / Lake Lucerne,Denmark,630
01/02/2023,Lucerne / Lake Lucerne,Sweden,3125
01/02/2023,Lucerne / Lake Lucerne,Norway,999
01/02/2023,Lucerne / Lake Lucerne,Finland,520
01/02/2023,Lucerne / Lake Lucerne,Spain,1241
01/02/2023,Lucerne / Lake Lucerne,Portugal,949
01/02/2023,Lucerne / Lake Lucerne,Greece,478
01/02/2023,Lucerne / Lake Lucerne,Turkey,383
01/02/2023,Lucerne / Lake Lucerne,Other European countries,437
01/02/2023,Lucerne / Lake Lucerne,Liechtenstein,171
01/02/2023,Lucerne / Lake Lucerne,Iceland,354
01/02/2023,Lucerne / Lake Lucerne,Poland,720
01/02/2023,Lucerne / Lake Lucerne,Hungary,361
01/02/2023,Lucerne / Lake Lucerne,Belarus,14
01/02/2023,Lucerne / Lake Lucerne,Bulgaria,163
01/02/2023,Lucerne / Lake Lucerne,Malta,190
01/02/2023,Lucerne / Lake Lucerne,Cyprus,98
01/02/2023,Lucerne / Lake Lucerne,Chile,69
01/02/2023,Lucerne / Lake Lucerne,United States,10675
01/02/2023,Lucerne / Lake Lucerne,Canada,598
01/02/2023,Lucerne / Lake Lucerne,Mexico,522
01/02/2023,Lucerne / Lake Lucerne,Brazil,1619
01/02/2023,Lucerne / Lake Lucerne,Argentina,136
01/02/2023,Lucerne / Lake Lucerne,"Central America, Caribbean",0
01/02/2023,Lucerne / Lake Lucerne,Other South American countries,286
01/02/2023,Lucerne / Lake Lucerne,Other Central American countries,203
01/02/2023,Lucerne / Lake Lucerne,Egypt,50
01/02/2023,Lucerne / Lake Lucerne,Other North African countries,21
01/02/2023,Lucerne / Lake Lucerne,South Africa,160
01/02/2023,Lucerne / Lake Lucerne,Other African countries,166
01/02/2023,Lucerne / Lake Lucerne,Bahrain,15
01/02/2023,Lucerne / Lake Lucerne,Israel,1139
01/02/2023,Lucerne / Lake Lucerne,India,2692
01/02/2023,Lucerne / Lake Lucerne,Japan,320
01/02/2023,Lucerne / Lake Lucerne,Other South-East Asian countries,424
01/02/2023,Lucerne / Lake Lucerne,Qatar,670
01/02/2023,Lucerne / Lake Lucerne,Kuwait,143
01/02/2023,Lucerne / Lake Lucerne,Australia,1765
01/02/2023,Lucerne / Lake Lucerne,"Australia, New Zealand, Oceania",0
01/02/2023,Lucerne / Lake Lucerne,China,929
01/02/2023,Lucerne / Lake Lucerne,Gulf States,0
01/02/2023,Lucerne / Lake Lucerne,Hong Kong,572
01/02/2023,Lucerne / Lake Lucerne,Indonesia,665
01/02/2023,Lucerne / Lake Lucerne,South Korea,1121
01/02/2023,Lucerne / Lake Lucerne,Malaysia,1214
01/02/2023,Lucerne / Lake Lucerne,Philippines,275
01/02/2023,Lucerne / Lake Lucerne,"New Zealand, Oceania",57
01/02/2023,Lucerne / Lake Lucerne,Singapore,907
01/02/2023,Lucerne / Lake Lucerne,Oman,288
01/02/2023,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),1053
01/02/2023,Lucerne / Lake Lucerne,Thailand,1923
01/02/2023,Lucerne / Lake Lucerne,Other West Asian countries,275
01/02/2023,Lucerne / Lake Lucerne,Estonia,252
01/02/2023,Lucerne / Lake Lucerne,Latvia,83
01/02/2023,Lucerne / Lake Lucerne,Lithuania,102
01/02/2023,Lucerne / Lake Lucerne,Saudi Arabia,329
01/02/2023,Lucerne / Lake Lucerne,United Arab Emirates,1183
01/02/2023,Lucerne / Lake Lucerne,Serbia and Montenegro,0
01/02/2023,Lucerne / Lake Lucerne,Croatia,298
01/02/2023,Lucerne / Lake Lucerne,Romania,854
01/02/2023,Lucerne / Lake Lucerne,Russia,440
01/02/2023,Lucerne / Lake Lucerne,Slovakia,139
01/02/2023,Lucerne / Lake Lucerne,Slovenia,159
01/02/2023,Lucerne / Lake Lucerne,Czechia,554
01/02/2023,Lucerne / Lake Lucerne,Ukraine,312
01/02/2023,Lucerne / Lake Lucerne,Serbia,128
01/02/2023,Basel Region,Switzerland,45582
01/02/2023,Basel Region,Baltic States,0
01/02/2023,Basel Region,Germany,15663
01/02/2023,Basel Region,France,3874
01/02/2023,Basel Region,Italy,2772
01/02/2023,Basel Region,Austria,1222
01/02/2023,Basel Region,United Kingdom,5534
01/02/2023,Basel Region,Irland,592
01/02/2023,Basel Region,Netherlands,2341
01/02/2023,Basel Region,Belgium,1165
01/02/2023,Basel Region,Luxembourg,499
01/02/2023,Basel Region,Denmark,557
01/02/2023,Basel Region,Sweden,464
01/02/2023,Basel Region,Norway,133
01/02/2023,Basel Region,Finland,157
01/02/2023,Basel Region,Spain,1821
01/02/2023,Basel Region,Portugal,659
01/02/2023,Basel Region,Greece,337
01/02/2023,Basel Region,Turkey,1280
01/02/2023,Basel Region,Other European countries,390
01/02/2023,Basel Region,Liechtenstein,94
01/02/2023,Basel Region,Iceland,8
01/02/2023,Basel Region,Poland,862
01/02/2023,Basel Region,Hungary,406
01/02/2023,Basel Region,Belarus,28
01/02/2023,Basel Region,Bulgaria,208
01/02/2023,Basel Region,Malta,16
01/02/2023,Basel Region,Cyprus,41
01/02/2023,Basel Region,Chile,90
01/02/2023,Basel Region,United States,5758
01/02/2023,Basel Region,Canada,556
01/02/2023,Basel Region,Mexico,197
01/02/2023,Basel Region,Brazil,422
01/02/2023,Basel Region,Argentina,152
01/02/2023,Basel Region,"Central America, Caribbean",0
01/02/2023,Basel Region,Other South American countries,135
01/02/2023,Basel Region,Other Central American countries,76
01/02/2023,Basel Region,Egypt,100
01/02/2023,Basel Region,Other North African countries,115
01/02/2023,Basel Region,South Africa,85
01/02/2023,Basel Region,Other African countries,229
01/02/2023,Basel Region,Bahrain,7
01/02/2023,Basel Region,Israel,473
01/02/2023,Basel Region,India,1103
01/02/2023,Basel Region,Japan,638
01/02/2023,Basel Region,Other South-East Asian countries,166
01/02/2023,Basel Region,Qatar,49
01/02/2023,Basel Region,Kuwait,43
01/02/2023,Basel Region,Australia,338
01/02/2023,Basel Region,"Australia, New Zealand, Oceania",0
01/02/2023,Basel Region,China,499
01/02/2023,Basel Region,Gulf States,0
01/02/2023,Basel Region,Hong Kong,43
01/02/2023,Basel Region,Indonesia,137
01/02/2023,Basel Region,South Korea,495
01/02/2023,Basel Region,Malaysia,140
01/02/2023,Basel Region,Philippines,89
01/02/2023,Basel Region,"New Zealand, Oceania",95
01/02/2023,Basel Region,Singapore,284
01/02/2023,Basel Region,Oman,13
01/02/2023,Basel Region,Taiwan (Chinese Taipei),46
01/02/2023,Basel Region,Thailand,183
01/02/2023,Basel Region,Other West Asian countries,177
01/02/2023,Basel Region,Estonia,14
01/02/2023,Basel Region,Latvia,33
01/02/2023,Basel Region,Lithuania,46
01/02/2023,Basel Region,Saudi Arabia,215
01/02/2023,Basel Region,United Arab Emirates,263
01/02/2023,Basel Region,Serbia and Montenegro,0
01/02/2023,Basel Region,Croatia,152
01/02/2023,Basel Region,Romania,507
01/02/2023,Basel Region,Russia,229
01/02/2023,Basel Region,Slovakia,137
01/02/2023,Basel Region,Slovenia,147
01/02/2023,Basel Region,Czechia,411
01/02/2023,Basel Region,Ukraine,33
01/02/2023,Basel Region,Serbia,187
01/02/2023,Bern Region,Switzerland,263639
01/02/2023,Bern Region,Baltic States,0
01/02/2023,Bern Region,Germany,36272
01/02/2023,Bern Region,France,13666
01/02/2023,Bern Region,Italy,4378
01/02/2023,Bern Region,Austria,2594
01/02/2023,Bern Region,United Kingdom,28483
01/02/2023,Bern Region,Irland,1184
01/02/2023,Bern Region,Netherlands,12756
01/02/2023,Bern Region,Belgium,6459
01/02/2023,Bern Region,Luxembourg,4549
01/02/2023,Bern Region,Denmark,1419
01/02/2023,Bern Region,Sweden,1260
01/02/2023,Bern Region,Norway,755
01/02/2023,Bern Region,Finland,522
01/02/2023,Bern Region,Spain,3174
01/02/2023,Bern Region,Portugal,1077
01/02/2023,Bern Region,Greece,772
01/02/2023,Bern Region,Turkey,1107
01/02/2023,Bern Region,Other European countries,1570
01/02/2023,Bern Region,Liechtenstein,292
01/02/2023,Bern Region,Iceland,87
01/02/2023,Bern Region,Poland,1567
01/02/2023,Bern Region,Hungary,533
01/02/2023,Bern Region,Belarus,57
01/02/2023,Bern Region,Bulgaria,753
01/02/2023,Bern Region,Malta,144
01/02/2023,Bern Region,Cyprus,252
01/02/2023,Bern Region,Chile,204
01/02/2023,Bern Region,United States,10593
01/02/2023,Bern Region,Canada,1301
01/02/2023,Bern Region,Mexico,758
01/02/2023,Bern Region,Brazil,2636
01/02/2023,Bern Region,Argentina,482
01/02/2023,Bern Region,"Central America, Caribbean",0
01/02/2023,Bern Region,Other South American countries,417
01/02/2023,Bern Region,Other Central American countries,512
01/02/2023,Bern Region,Egypt,227
01/02/2023,Bern Region,Other North African countries,254
01/02/2023,Bern Region,South Africa,280
01/02/2023,Bern Region,Other African countries,383
01/02/2023,Bern Region,Bahrain,80
01/02/2023,Bern Region,Israel,934
01/02/2023,Bern Region,India,3791
01/02/2023,Bern Region,Japan,956
01/02/2023,Bern Region,Other South-East Asian countries,1573
01/02/2023,Bern Region,Qatar,414
01/02/2023,Bern Region,Kuwait,528
01/02/2023,Bern Region,Australia,1911
01/02/2023,Bern Region,"Australia, New Zealand, Oceania",0
01/02/2023,Bern Region,China,1614
01/02/2023,Bern Region,Gulf States,0
01/02/2023,Bern Region,Hong Kong,741
01/02/2023,Bern Region,Indonesia,1349
01/02/2023,Bern Region,South Korea,7530
01/02/2023,Bern Region,Malaysia,2633
01/02/2023,Bern Region,Philippines,359
01/02/2023,Bern Region,"New Zealand, Oceania",124
01/02/2023,Bern Region,Singapore,1921
01/02/2023,Bern Region,Oman,90
01/02/2023,Bern Region,Taiwan (Chinese Taipei),1635
01/02/2023,Bern Region,Thailand,2240
01/02/2023,Bern Region,Other West Asian countries,913
01/02/2023,Bern Region,Estonia,891
01/02/2023,Bern Region,Latvia,95
01/02/2023,Bern Region,Lithuania,173
01/02/2023,Bern Region,Saudi Arabia,1464
01/02/2023,Bern Region,United Arab Emirates,2369
01/02/2023,Bern Region,Serbia and Montenegro,0
01/02/2023,Bern Region,Croatia,212
01/02/2023,Bern Region,Romania,926
01/02/2023,Bern Region,Russia,626
01/02/2023,Bern Region,Slovakia,449
01/02/2023,Bern Region,Slovenia,250
01/02/2023,Bern Region,Czechia,784
01/02/2023,Bern Region,Ukraine,419
01/02/2023,Bern Region,Serbia,160
01/02/2023,Jura & Three-Lakes,Switzerland,20600
01/02/2023,Jura & Three-Lakes,Baltic States,0
01/02/2023,Jura & Three-Lakes,Germany,2071
01/02/2023,Jura & Three-Lakes,France,3448
01/02/2023,Jura & Three-Lakes,Italy,1130
01/02/2023,Jura & Three-Lakes,Austria,357
01/02/2023,Jura & Three-Lakes,United Kingdom,469
01/02/2023,Jura & Three-Lakes,Irland,134
01/02/2023,Jura & Three-Lakes,Netherlands,464
01/02/2023,Jura & Three-Lakes,Belgium,417
01/02/2023,Jura & Three-Lakes,Luxembourg,70
01/02/2023,Jura & Three-Lakes,Denmark,114
01/02/2023,Jura & Three-Lakes,Sweden,54
01/02/2023,Jura & Three-Lakes,Norway,11
01/02/2023,Jura & Three-Lakes,Finland,40
01/02/2023,Jura & Three-Lakes,Spain,325
01/02/2023,Jura & Three-Lakes,Portugal,134
01/02/2023,Jura & Three-Lakes,Greece,50
01/02/2023,Jura & Three-Lakes,Turkey,70
01/02/2023,Jura & Three-Lakes,Other European countries,284
01/02/2023,Jura & Three-Lakes,Liechtenstein,23
01/02/2023,Jura & Three-Lakes,Iceland,0
01/02/2023,Jura & Three-Lakes,Poland,188
01/02/2023,Jura & Three-Lakes,Hungary,30
01/02/2023,Jura & Three-Lakes,Belarus,0
01/02/2023,Jura & Three-Lakes,Bulgaria,0
01/02/2023,Jura & Three-Lakes,Malta,0
01/02/2023,Jura & Three-Lakes,Cyprus,0
01/02/2023,Jura & Three-Lakes,Chile,16
01/02/2023,Jura & Three-Lakes,United States,459
01/02/2023,Jura & Three-Lakes,Canada,157
01/02/2023,Jura & Three-Lakes,Mexico,42
01/02/2023,Jura & Three-Lakes,Brazil,55
01/02/2023,Jura & Three-Lakes,Argentina,0
01/02/2023,Jura & Three-Lakes,"Central America, Caribbean",0
01/02/2023,Jura & Three-Lakes,Other South American countries,1
01/02/2023,Jura & Three-Lakes,Other Central American countries,26
01/02/2023,Jura & Three-Lakes,Egypt,0
01/02/2023,Jura & Three-Lakes,Other North African countries,91
01/02/2023,Jura & Three-Lakes,South Africa,9
01/02/2023,Jura & Three-Lakes,Other African countries,44
01/02/2023,Jura & Three-Lakes,Bahrain,0
01/02/2023,Jura & Three-Lakes,Israel,137
01/02/2023,Jura & Three-Lakes,India,87
01/02/2023,Jura & Three-Lakes,Japan,73
01/02/2023,Jura & Three-Lakes,Other South-East Asian countries,33
01/02/2023,Jura & Three-Lakes,Qatar,0
01/02/2023,Jura & Three-Lakes,Kuwait,0
01/02/2023,Jura & Three-Lakes,Australia,10
01/02/2023,Jura & Three-Lakes,"Australia, New Zealand, Oceania",0
01/02/2023,Jura & Three-Lakes,China,68
01/02/2023,Jura & Three-Lakes,Gulf States,0
01/02/2023,Jura & Three-Lakes,Hong Kong,25
01/02/2023,Jura & Three-Lakes,Indonesia,67
01/02/2023,Jura & Three-Lakes,South Korea,21
01/02/2023,Jura & Three-Lakes,Malaysia,5
01/02/2023,Jura & Three-Lakes,Philippines,0
01/02/2023,Jura & Three-Lakes,"New Zealand, Oceania",0
01/02/2023,Jura & Three-Lakes,Singapore,22
01/02/2023,Jura & Three-Lakes,Oman,0
01/02/2023,Jura & Three-Lakes,Taiwan (Chinese Taipei),78
01/02/2023,Jura & Three-Lakes,Thailand,55
01/02/2023,Jura & Three-Lakes,Other West Asian countries,39
01/02/2023,Jura & Three-Lakes,Estonia,1
01/02/2023,Jura & Three-Lakes,Latvia,3
01/02/2023,Jura & Three-Lakes,Lithuania,99
01/02/2023,Jura & Three-Lakes,Saudi Arabia,18
01/02/2023,Jura & Three-Lakes,United Arab Emirates,16
01/02/2023,Jura & Three-Lakes,Serbia and Montenegro,0
01/02/2023,Jura & Three-Lakes,Croatia,11
01/02/2023,Jura & Three-Lakes,Romania,89
01/02/2023,Jura & Three-Lakes,Russia,18
01/02/2023,Jura & Three-Lakes,Slovakia,30
01/02/2023,Jura & Three-Lakes,Slovenia,16
01/02/2023,Jura & Three-Lakes,Czechia,42
01/02/2023,Jura & Three-Lakes,Ukraine,18
01/02/2023,Jura & Three-Lakes,Serbia,14
01/02/2023,Vaud,Switzerland,119853
01/02/2023,Vaud,Baltic States,0
01/02/2023,Vaud,Germany,5475
01/02/2023,Vaud,France,22752
01/02/2023,Vaud,Italy,3827
01/02/2023,Vaud,Austria,481
01/02/2023,Vaud,United Kingdom,6946
01/02/2023,Vaud,Irland,498
01/02/2023,Vaud,Netherlands,2092
01/02/2023,Vaud,Belgium,3919
01/02/2023,Vaud,Luxembourg,554
01/02/2023,Vaud,Denmark,750
01/02/2023,Vaud,Sweden,631
01/02/2023,Vaud,Norway,301
01/02/2023,Vaud,Finland,184
01/02/2023,Vaud,Spain,2228
01/02/2023,Vaud,Portugal,1785
01/02/2023,Vaud,Greece,688
01/02/2023,Vaud,Turkey,268
01/02/2023,Vaud,Other European countries,1083
01/02/2023,Vaud,Liechtenstein,41
01/02/2023,Vaud,Iceland,53
01/02/2023,Vaud,Poland,589
01/02/2023,Vaud,Hungary,173
01/02/2023,Vaud,Belarus,22
01/02/2023,Vaud,Bulgaria,163
01/02/2023,Vaud,Malta,72
01/02/2023,Vaud,Cyprus,65
01/02/2023,Vaud,Chile,95
01/02/2023,Vaud,United States,5079
01/02/2023,Vaud,Canada,683
01/02/2023,Vaud,Mexico,459
01/02/2023,Vaud,Brazil,1275
01/02/2023,Vaud,Argentina,159
01/02/2023,Vaud,"Central America, Caribbean",0
01/02/2023,Vaud,Other South American countries,241
01/02/2023,Vaud,Other Central American countries,198
01/02/2023,Vaud,Egypt,244
01/02/2023,Vaud,Other North African countries,414
01/02/2023,Vaud,South Africa,127
01/02/2023,Vaud,Other African countries,732
01/02/2023,Vaud,Bahrain,31
01/02/2023,Vaud,Israel,315
01/02/2023,Vaud,India,833
01/02/2023,Vaud,Japan,388
01/02/2023,Vaud,Other South-East Asian countries,506
01/02/2023,Vaud,Qatar,230
01/02/2023,Vaud,Kuwait,288
01/02/2023,Vaud,Australia,536
01/02/2023,Vaud,"Australia, New Zealand, Oceania",0
01/02/2023,Vaud,China,678
01/02/2023,Vaud,Gulf States,0
01/02/2023,Vaud,Hong Kong,154
01/02/2023,Vaud,Indonesia,154
01/02/2023,Vaud,South Korea,631
01/02/2023,Vaud,Malaysia,357
01/02/2023,Vaud,Philippines,164
01/02/2023,Vaud,"New Zealand, Oceania",64
01/02/2023,Vaud,Singapore,425
01/02/2023,Vaud,Oman,10
01/02/2023,Vaud,Taiwan (Chinese Taipei),169
01/02/2023,Vaud,Thailand,429
01/02/2023,Vaud,Other West Asian countries,465
01/02/2023,Vaud,Estonia,57
01/02/2023,Vaud,Latvia,77
01/02/2023,Vaud,Lithuania,84
01/02/2023,Vaud,Saudi Arabia,682
01/02/2023,Vaud,United Arab Emirates,710
01/02/2023,Vaud,Serbia and Montenegro,0
01/02/2023,Vaud,Croatia,108
01/02/2023,Vaud,Romania,433
01/02/2023,Vaud,Russia,789
01/02/2023,Vaud,Slovakia,49
01/02/2023,Vaud,Slovenia,98
01/02/2023,Vaud,Czechia,289
01/02/2023,Vaud,Ukraine,314
01/02/2023,Vaud,Serbia,172
01/02/2023,Geneva,Switzerland,58670
01/02/2023,Geneva,Baltic States,0
01/02/2023,Geneva,Germany,5755
01/02/2023,Geneva,France,22935
01/02/2023,Geneva,Italy,5886
01/02/2023,Geneva,Austria,973
01/02/2023,Geneva,United Kingdom,24310
01/02/2023,Geneva,Irland,1286
01/02/2023,Geneva,Netherlands,2494
01/02/2023,Geneva,Belgium,2996
01/02/2023,Geneva,Luxembourg,523
01/02/2023,Geneva,Denmark,1108
01/02/2023,Geneva,Sweden,1244
01/02/2023,Geneva,Norway,1177
01/02/2023,Geneva,Finland,613
01/02/2023,Geneva,Spain,6039
01/02/2023,Geneva,Portugal,3338
01/02/2023,Geneva,Greece,1661
01/02/2023,Geneva,Turkey,1259
01/02/2023,Geneva,Other European countries,1972
01/02/2023,Geneva,Liechtenstein,50
01/02/2023,Geneva,Iceland,173
01/02/2023,Geneva,Poland,999
01/02/2023,Geneva,Hungary,502
01/02/2023,Geneva,Belarus,99
01/02/2023,Geneva,Bulgaria,434
01/02/2023,Geneva,Malta,290
01/02/2023,Geneva,Cyprus,323
01/02/2023,Geneva,Chile,192
01/02/2023,Geneva,United States,18453
